Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Is_Returned
ORD00004394,PROD00004394,USER00004394,9/25/2024,,Home,422.73,4,No Return,Not Returned,0,32,Male,City41,Credit Card,Next-Day,31.37,0
ORD00004395,PROD00004395,USER00004395,12/13/2023,,Toys,498.2,3,No Return,Not Returned,0,58,Female,City3,Debit Card,Standard,12.7,0
ORD00004396,PROD00004396,USER00004396,12/24/2024,,Electronics,141.33,5,No Return,Not Returned,0,22,Female,City96,Gift Card,Express,41.44,0
ORD00004397,PROD00004397,USER00004397,11/25/2023,10/11/2023,Clothing,178.6,3,Wrong item,Returned,-45,57,Female,City76,Debit Card,Standard,2.9,1
ORD00004398,PROD00004398,USER00004398,3/29/2023,,Home,81.1,5,No Return,Not Returned,0,29,Female,City18,Gift Card,Next-Day,2.69,0
ORD00004399,PROD00004399,USER00004399,10/22/2024,4/22/2024,Books,39.83,1,Not as described,Returned,-183,22,Female,City32,Debit Card,Standard,1.94,1
ORD00004400,PROD00004400,USER00004400,9/24/2023,3/13/2023,Home,244.44,5,Defective,Returned,-195,29,Female,City70,Debit Card,Next-Day,41.97,1
ORD00004401,PROD00004401,USER00004401,1/21/2024,,Books,35.98,5,No Return,Not Returned,0,50,Female,City78,Debit Card,Express,6.16,0
ORD00004402,PROD00004402,USER00004402,4/22/2024,,Toys,368.58,5,No Return,Not Returned,0,47,Female,City3,PayPal,Next-Day,2.53,0
ORD00004403,PROD00004403,USER00004403,5/19/2024,,Books,425.29,3,No Return,Not Returned,0,42,Female,City6,Gift Card,Standard,44.07,0
ORD00004404,PROD00004404,USER00004404,3/8/2024,1/20/2024,Toys,461.23,4,Not as described,Returned,-48,66,Female,City22,PayPal,Standard,47.26,1
ORD00004405,PROD00004405,USER00004405,8/28/2024,11/7/2024,Toys,248.68,4,Defective,Returned,71,31,Male,City66,Credit Card,Next-Day,8.15,1
ORD00004406,PROD00004406,USER00004406,2/10/2024,9/4/2024,Toys,442.56,2,Wrong item,Returned,207,22,Female,City37,Credit Card,Express,14.17,1
ORD00004407,PROD00004407,USER00004407,10/4/2023,,Clothing,137.16,1,No Return,Not Returned,0,36,Male,City61,Credit Card,Next-Day,25.86,0
ORD00004408,PROD00004408,USER00004408,4/17/2023,,Electronics,387.51,5,No Return,Not Returned,0,66,Female,City1,Gift Card,Next-Day,7.5,0
ORD00004409,PROD00004409,USER00004409,1/9/2024,,Electronics,398.98,3,No Return,Not Returned,0,48,Female,City36,PayPal,Express,30.36,0
ORD00004410,PROD00004410,USER00004410,8/21/2024,3/22/2024,Clothing,239.87,1,Not as described,Returned,-152,53,Male,City31,Debit Card,Standard,43.36,1
ORD00004411,PROD00004411,USER00004411,7/28/2023,1/4/2023,Electronics,343.35,4,Changed mind,Returned,-205,39,Male,City49,Gift Card,Next-Day,35.5,1
ORD00004412,PROD00004412,USER00004412,1/11/2024,10/28/2024,Home,433.29,5,Wrong item,Returned,291,36,Female,City47,Credit Card,Standard,44.32,1
ORD00004413,PROD00004413,USER00004413,12/7/2023,,Home,478.71,2,No Return,Not Returned,0,40,Male,City51,Credit Card,Next-Day,47.38,0
ORD00004414,PROD00004414,USER00004414,9/5/2023,,Clothing,253.3,1,No Return,Not Returned,0,67,Male,City12,Gift Card,Standard,44.99,0
ORD00004415,PROD00004415,USER00004415,1/2/2023,,Home,283.09,4,No Return,Not Returned,0,27,Male,City45,Gift Card,Express,36.88,0
ORD00004416,PROD00004416,USER00004416,4/27/2024,,Toys,363.02,2,No Return,Not Returned,0,28,Male,City30,Credit Card,Next-Day,40.43,0
ORD00004417,PROD00004417,USER00004417,6/29/2023,11/17/2023,Toys,320.35,3,Wrong item,Returned,141,62,Female,City9,PayPal,Next-Day,16.22,1
ORD00004418,PROD00004418,USER00004418,7/18/2023,,Clothing,483.66,1,No Return,Not Returned,0,40,Female,City81,Gift Card,Express,46.03,0
ORD00004419,PROD00004419,USER00004419,12/15/2023,4/5/2024,Books,327.14,3,Wrong item,Returned,112,57,Male,City57,Debit Card,Standard,4.24,1
ORD00004420,PROD00004420,USER00004420,6/10/2024,,Home,253.63,1,No Return,Not Returned,0,19,Female,City41,PayPal,Next-Day,33.97,0
ORD00004421,PROD00004421,USER00004421,4/13/2024,,Books,160.84,1,No Return,Not Returned,0,46,Female,City61,Debit Card,Next-Day,4.82,0
ORD00004422,PROD00004422,USER00004422,4/29/2023,,Clothing,14.71,2,No Return,Not Returned,0,50,Male,City94,PayPal,Standard,33.29,0
ORD00004423,PROD00004423,USER00004423,7/7/2024,,Clothing,175.51,3,No Return,Not Returned,0,20,Male,City92,PayPal,Next-Day,5.85,0
ORD00004424,PROD00004424,USER00004424,9/13/2024,,Toys,253.2,2,No Return,Not Returned,0,60,Male,City64,Gift Card,Express,19.46,0
ORD00004425,PROD00004425,USER00004425,11/25/2024,6/8/2023,Toys,28.92,3,Changed mind,Returned,-536,69,Female,City6,PayPal,Standard,32.71,1
ORD00004426,PROD00004426,USER00004426,12/3/2023,,Electronics,90.8,3,No Return,Not Returned,0,66,Female,City22,Credit Card,Express,33.65,0
ORD00004427,PROD00004427,USER00004427,8/16/2023,,Toys,72.68,5,No Return,Not Returned,0,33,Female,City50,Gift Card,Next-Day,7.31,0
ORD00004428,PROD00004428,USER00004428,3/1/2024,11/12/2023,Electronics,312.13,5,Wrong item,Returned,-110,42,Female,City62,Gift Card,Express,46.17,1
ORD00004429,PROD00004429,USER00004429,7/14/2023,8/9/2024,Electronics,346.82,4,Changed mind,Returned,392,41,Female,City67,Credit Card,Next-Day,8.25,1
ORD00004430,PROD00004430,USER00004430,12/21/2023,,Home,380.15,3,No Return,Not Returned,0,51,Female,City8,Gift Card,Next-Day,0.71,0
ORD00004431,PROD00004431,USER00004431,4/1/2024,4/29/2024,Electronics,231.9,4,Wrong item,Returned,28,30,Female,City12,Credit Card,Express,26.65,1
ORD00004432,PROD00004432,USER00004432,4/2/2023,4/11/2023,Toys,352.75,2,Not as described,Returned,9,30,Female,City80,Credit Card,Express,33.45,1
ORD00004433,PROD00004433,USER00004433,10/13/2023,,Clothing,370.66,4,No Return,Not Returned,0,45,Female,City67,Gift Card,Next-Day,36.6,0
ORD00004434,PROD00004434,USER00004434,8/8/2023,12/27/2023,Electronics,261.94,5,Defective,Returned,141,28,Male,City30,Gift Card,Standard,24.55,1
ORD00004435,PROD00004435,USER00004435,2/13/2023,,Home,40.11,1,No Return,Not Returned,0,59,Female,City48,PayPal,Next-Day,6.62,0
ORD00004436,PROD00004436,USER00004436,12/18/2024,5/15/2024,Clothing,181.14,1,Changed mind,Returned,-217,40,Male,City92,PayPal,Next-Day,18.57,1
ORD00004437,PROD00004437,USER00004437,9/8/2024,,Clothing,441.35,5,No Return,Not Returned,0,43,Female,City19,Debit Card,Standard,10.62,0
ORD00004438,PROD00004438,USER00004438,3/31/2023,,Electronics,417.76,2,No Return,Not Returned,0,24,Female,City58,PayPal,Express,12.58,0
ORD00004439,PROD00004439,USER00004439,4/6/2024,,Books,387.7,1,No Return,Not Returned,0,64,Male,City66,Gift Card,Standard,42.48,0
ORD00004440,PROD00004440,USER00004440,11/7/2024,7/10/2023,Books,335.29,1,Wrong item,Returned,-486,36,Female,City45,Gift Card,Next-Day,36.21,1
ORD00004441,PROD00004441,USER00004441,11/12/2024,,Books,275.31,5,No Return,Not Returned,0,47,Male,City2,Gift Card,Standard,18.47,0
ORD00004442,PROD00004442,USER00004442,5/7/2023,,Toys,81.13,4,No Return,Not Returned,0,28,Female,City37,Debit Card,Standard,1.16,0
ORD00004443,PROD00004443,USER00004443,11/22/2024,,Books,119.85,5,No Return,Not Returned,0,18,Male,City95,Gift Card,Express,3.66,0
ORD00004444,PROD00004444,USER00004444,10/2/2024,11/2/2024,Toys,118.56,4,Defective,Returned,31,66,Male,City20,Debit Card,Next-Day,10.22,1
ORD00004445,PROD00004445,USER00004445,1/24/2023,,Electronics,199.61,2,No Return,Not Returned,0,49,Female,City72,PayPal,Express,17.63,0
ORD00004446,PROD00004446,USER00004446,12/25/2024,,Toys,383.69,5,No Return,Not Returned,0,49,Male,City52,Credit Card,Express,40.6,0
ORD00004447,PROD00004447,USER00004447,3/11/2023,6/12/2024,Home,181.98,3,Defective,Returned,459,39,Male,City71,Debit Card,Standard,11.92,1
ORD00004448,PROD00004448,USER00004448,6/11/2024,,Home,166.31,5,No Return,Not Returned,0,49,Female,City63,Gift Card,Express,2.57,0
ORD00004449,PROD00004449,USER00004449,6/13/2024,12/4/2023,Electronics,42.96,3,Changed mind,Returned,-192,70,Male,City82,Credit Card,Standard,32.76,1
ORD00004450,PROD00004450,USER00004450,12/26/2023,,Toys,156.89,2,No Return,Not Returned,0,33,Male,City89,Credit Card,Next-Day,25.95,0
ORD00004451,PROD00004451,USER00004451,5/19/2023,6/29/2024,Toys,377.2,1,Not as described,Returned,407,59,Male,City80,Gift Card,Next-Day,12.34,1
ORD00004452,PROD00004452,USER00004452,3/20/2024,,Home,82.81,4,No Return,Not Returned,0,45,Male,City47,Debit Card,Express,25.51,0
ORD00004453,PROD00004453,USER00004453,7/16/2023,8/20/2024,Home,331.33,2,Changed mind,Returned,401,59,Male,City15,PayPal,Next-Day,3.32,1
ORD00004454,PROD00004454,USER00004454,7/4/2023,,Books,140.81,5,No Return,Not Returned,0,20,Female,City55,Credit Card,Standard,14.81,0
ORD00004455,PROD00004455,USER00004455,9/3/2024,10/14/2024,Books,479.54,2,Not as described,Returned,41,55,Male,City57,PayPal,Next-Day,30.13,1
ORD00004456,PROD00004456,USER00004456,6/22/2024,,Clothing,487.86,3,No Return,Not Returned,0,66,Female,City8,Gift Card,Standard,33.77,0
ORD00004457,PROD00004457,USER00004457,2/23/2024,,Toys,458.16,2,No Return,Not Returned,0,52,Female,City57,Debit Card,Next-Day,13.8,0
ORD00004458,PROD00004458,USER00004458,11/6/2024,,Books,435.7,3,No Return,Not Returned,0,25,Female,City28,PayPal,Next-Day,28.12,0
ORD00004459,PROD00004459,USER00004459,5/9/2024,,Clothing,92.75,2,No Return,Not Returned,0,32,Female,City76,Credit Card,Next-Day,11.39,0
ORD00004460,PROD00004460,USER00004460,1/31/2024,10/27/2024,Home,190.5,1,Wrong item,Returned,270,42,Female,City19,Gift Card,Express,13.13,1
ORD00004461,PROD00004461,USER00004461,5/30/2024,6/15/2024,Electronics,356.7,2,Not as described,Returned,16,54,Male,City21,Credit Card,Standard,14.86,1
ORD00004462,PROD00004462,USER00004462,7/22/2024,,Clothing,182.41,2,No Return,Not Returned,0,52,Female,City47,Credit Card,Express,0.76,0
ORD00004463,PROD00004463,USER00004463,7/30/2024,,Books,76.99,5,No Return,Not Returned,0,27,Female,City95,Gift Card,Standard,27.52,0
ORD00004464,PROD00004464,USER00004464,7/8/2024,,Books,253.26,3,No Return,Not Returned,0,60,Female,City23,PayPal,Next-Day,42.18,0
ORD00004465,PROD00004465,USER00004465,2/16/2024,,Books,307.57,2,No Return,Not Returned,0,36,Male,City21,Debit Card,Next-Day,13.29,0
ORD00004466,PROD00004466,USER00004466,2/27/2023,12/16/2024,Toys,437.44,3,Not as described,Returned,658,46,Male,City2,Credit Card,Express,44.33,1
ORD00004467,PROD00004467,USER00004467,11/22/2023,,Home,34.05,3,No Return,Not Returned,0,37,Male,City86,Gift Card,Express,3.65,0
ORD00004468,PROD00004468,USER00004468,8/29/2023,,Toys,274.01,3,No Return,Not Returned,0,33,Male,City23,PayPal,Standard,46.2,0
ORD00004469,PROD00004469,USER00004469,3/24/2024,,Toys,382.66,4,No Return,Not Returned,0,32,Male,City41,Debit Card,Next-Day,19.9,0
ORD00004470,PROD00004470,USER00004470,4/25/2024,,Electronics,387.81,5,No Return,Not Returned,0,32,Male,City29,Gift Card,Next-Day,28.31,0
ORD00004471,PROD00004471,USER00004471,4/27/2024,,Toys,434.95,5,No Return,Not Returned,0,61,Female,City46,Gift Card,Standard,8.84,0
ORD00004472,PROD00004472,USER00004472,1/28/2024,3/15/2024,Clothing,337.07,5,Changed mind,Returned,47,42,Female,City54,Debit Card,Express,36.77,1
ORD00004473,PROD00004473,USER00004473,6/15/2024,2/1/2023,Electronics,66.73,3,Not as described,Returned,-500,28,Male,City38,Gift Card,Express,23.98,1
ORD00004474,PROD00004474,USER00004474,7/6/2024,,Electronics,477.7,3,No Return,Not Returned,0,65,Female,City16,Credit Card,Express,35.1,0
ORD00004475,PROD00004475,USER00004475,5/21/2023,,Books,218.97,5,No Return,Not Returned,0,54,Male,City67,Debit Card,Express,3.4,0
ORD00004476,PROD00004476,USER00004476,1/23/2024,,Home,119.16,3,No Return,Not Returned,0,40,Female,City19,PayPal,Standard,39.25,0
ORD00004477,PROD00004477,USER00004477,2/7/2023,3/14/2023,Electronics,232.37,3,Not as described,Returned,35,48,Male,City36,Debit Card,Express,23.53,1
ORD00004478,PROD00004478,USER00004478,8/7/2023,,Electronics,342.96,2,No Return,Not Returned,0,20,Male,City74,Debit Card,Next-Day,39.84,0
ORD00004479,PROD00004479,USER00004479,2/28/2023,4/12/2023,Toys,191.11,5,Changed mind,Returned,43,58,Male,City90,Gift Card,Express,20.18,1
ORD00004480,PROD00004480,USER00004480,5/11/2023,8/9/2023,Home,449.77,1,Wrong item,Returned,90,32,Male,City87,PayPal,Standard,32.79,1
ORD00004481,PROD00004481,USER00004481,5/24/2023,12/14/2023,Toys,119.46,2,Changed mind,Returned,204,68,Male,City31,Gift Card,Standard,7.27,1
ORD00004482,PROD00004482,USER00004482,1/10/2024,1/23/2024,Toys,145.64,5,Defective,Returned,13,35,Female,City70,Gift Card,Next-Day,0.3,1
ORD00004483,PROD00004483,USER00004483,2/7/2023,,Electronics,341.49,5,No Return,Not Returned,0,59,Female,City40,Debit Card,Standard,32.08,0
ORD00004484,PROD00004484,USER00004484,10/7/2023,11/28/2023,Toys,402.38,4,Defective,Returned,52,67,Male,City83,Credit Card,Next-Day,3.26,1
ORD00004485,PROD00004485,USER00004485,4/1/2023,12/19/2024,Clothing,207.83,2,Not as described,Returned,628,45,Male,City99,Gift Card,Next-Day,15.05,1
ORD00004486,PROD00004486,USER00004486,2/13/2023,,Home,86.72,4,No Return,Not Returned,0,52,Female,City31,Gift Card,Standard,14.29,0
ORD00004487,PROD00004487,USER00004487,9/17/2024,1/27/2023,Toys,480.15,1,Not as described,Returned,-599,53,Female,City18,Debit Card,Standard,19.32,1
ORD00004488,PROD00004488,USER00004488,5/8/2024,,Books,51.74,1,No Return,Not Returned,0,67,Female,City83,Gift Card,Next-Day,25.87,0
ORD00004489,PROD00004489,USER00004489,9/2/2024,5/27/2023,Home,107.45,1,Not as described,Returned,-464,19,Male,City6,PayPal,Standard,24.56,1
ORD00004490,PROD00004490,USER00004490,7/25/2024,,Clothing,152.28,4,No Return,Not Returned,0,21,Female,City68,PayPal,Standard,9.61,0
ORD00004491,PROD00004491,USER00004491,11/19/2024,9/3/2023,Home,38.85,4,Defective,Returned,-443,66,Female,City85,Debit Card,Express,48.25,1
ORD00004492,PROD00004492,USER00004492,3/12/2024,,Books,58.96,4,No Return,Not Returned,0,67,Female,City92,PayPal,Standard,31.94,0
ORD00004493,PROD00004493,USER00004493,1/8/2023,,Clothing,151.76,1,No Return,Not Returned,0,23,Male,City100,Debit Card,Standard,8.25,0
ORD00004494,PROD00004494,USER00004494,8/14/2023,,Books,173.01,3,No Return,Not Returned,0,25,Female,City35,PayPal,Standard,17.54,0
ORD00004495,PROD00004495,USER00004495,7/26/2024,5/7/2023,Electronics,430.76,3,Not as described,Returned,-446,45,Male,City99,Credit Card,Next-Day,43.97,1
ORD00004496,PROD00004496,USER00004496,3/27/2023,,Electronics,240.16,5,No Return,Not Returned,0,29,Female,City22,PayPal,Next-Day,38.6,0
ORD00004497,PROD00004497,USER00004497,5/2/2023,,Clothing,365.15,1,No Return,Not Returned,0,23,Male,City41,Debit Card,Next-Day,17.27,0
ORD00004498,PROD00004498,USER00004498,3/18/2024,8/16/2024,Clothing,244.12,3,Changed mind,Returned,151,44,Male,City7,PayPal,Express,13.62,1
ORD00004499,PROD00004499,USER00004499,2/12/2023,,Electronics,215.9,1,No Return,Not Returned,0,21,Male,City58,Gift Card,Express,2.31,0
ORD00004500,PROD00004500,USER00004500,5/17/2023,10/2/2024,Clothing,206.66,2,Not as described,Returned,504,55,Male,City53,Credit Card,Next-Day,49.16,1
ORD00004501,PROD00004501,USER00004501,5/6/2023,3/25/2023,Books,105.18,5,Wrong item,Returned,-42,67,Female,City84,Gift Card,Express,49.02,1
ORD00004502,PROD00004502,USER00004502,3/29/2024,,Books,480.89,3,No Return,Not Returned,0,18,Female,City22,Credit Card,Standard,39.27,0
ORD00004503,PROD00004503,USER00004503,12/7/2023,,Clothing,229.29,1,No Return,Not Returned,0,51,Female,City65,Credit Card,Standard,1.41,0
ORD00004504,PROD00004504,USER00004504,2/13/2024,7/24/2024,Clothing,424.84,4,Changed mind,Returned,162,31,Male,City4,Gift Card,Next-Day,23.7,1
ORD00004505,PROD00004505,USER00004505,9/19/2023,8/5/2023,Home,103.2,4,Changed mind,Returned,-45,22,Female,City57,Debit Card,Standard,7.99,1
ORD00004506,PROD00004506,USER00004506,1/9/2023,,Books,374.06,1,No Return,Not Returned,0,54,Male,City72,Gift Card,Next-Day,33.23,0
ORD00004507,PROD00004507,USER00004507,11/5/2024,1/2/2023,Electronics,282.12,5,Wrong item,Returned,-673,19,Male,City25,Credit Card,Express,5.51,1
ORD00004508,PROD00004508,USER00004508,9/23/2024,5/22/2023,Home,53.27,1,Defective,Returned,-490,49,Male,City57,PayPal,Next-Day,13.32,1
ORD00004509,PROD00004509,USER00004509,11/14/2024,5/28/2024,Home,33.99,3,Wrong item,Returned,-170,21,Male,City9,Gift Card,Express,6,1
ORD00004510,PROD00004510,USER00004510,12/19/2024,7/9/2023,Home,311.3,5,Defective,Returned,-529,55,Female,City56,Gift Card,Next-Day,42.4,1
ORD00004511,PROD00004511,USER00004511,1/9/2024,,Toys,417.36,3,No Return,Not Returned,0,67,Female,City92,PayPal,Standard,39.15,0
ORD00004512,PROD00004512,USER00004512,12/3/2023,3/7/2024,Home,423.4,1,Defective,Returned,95,61,Female,City82,Gift Card,Next-Day,6.1,1
ORD00004513,PROD00004513,USER00004513,11/30/2023,7/14/2024,Electronics,251.09,3,Not as described,Returned,227,18,Female,City27,Debit Card,Standard,41.98,1
ORD00004514,PROD00004514,USER00004514,9/11/2023,3/3/2024,Clothing,19.25,3,Wrong item,Returned,174,68,Male,City39,Credit Card,Next-Day,2.44,1
ORD00004515,PROD00004515,USER00004515,3/12/2024,9/8/2024,Clothing,365.33,1,Wrong item,Returned,180,23,Male,City61,Debit Card,Standard,8.19,1
ORD00004516,PROD00004516,USER00004516,5/30/2024,5/14/2024,Home,112.73,1,Wrong item,Returned,-16,61,Female,City31,Gift Card,Standard,7.75,1
ORD00004517,PROD00004517,USER00004517,12/5/2023,,Clothing,193.65,3,No Return,Not Returned,0,31,Male,City58,Credit Card,Standard,41.38,0
ORD00004518,PROD00004518,USER00004518,12/24/2023,12/17/2024,Home,456.87,1,Wrong item,Returned,359,54,Male,City94,PayPal,Next-Day,7.12,1
ORD00004519,PROD00004519,USER00004519,1/28/2024,,Toys,335.86,5,No Return,Not Returned,0,18,Female,City53,Gift Card,Next-Day,38.83,0
ORD00004520,PROD00004520,USER00004520,1/15/2023,6/30/2024,Home,95.79,4,Changed mind,Returned,532,21,Female,City53,Debit Card,Express,36.46,1
ORD00004521,PROD00004521,USER00004521,10/3/2024,11/2/2023,Clothing,21.86,4,Wrong item,Returned,-336,62,Male,City6,Debit Card,Next-Day,15.13,1
ORD00004522,PROD00004522,USER00004522,3/27/2024,,Clothing,170.04,3,No Return,Not Returned,0,57,Female,City49,Debit Card,Express,41.12,0
ORD00004523,PROD00004523,USER00004523,10/25/2024,,Clothing,299.28,4,No Return,Not Returned,0,39,Male,City86,Debit Card,Next-Day,7.71,0
ORD00004524,PROD00004524,USER00004524,3/18/2023,,Toys,495.05,3,No Return,Not Returned,0,36,Female,City74,Debit Card,Standard,14.92,0
ORD00004525,PROD00004525,USER00004525,3/20/2023,,Books,124.32,1,No Return,Not Returned,0,29,Female,City44,PayPal,Express,1.65,0
ORD00004526,PROD00004526,USER00004526,8/6/2023,10/16/2024,Clothing,416.74,5,Wrong item,Returned,437,37,Female,City49,PayPal,Standard,15.26,1
ORD00004527,PROD00004527,USER00004527,6/6/2023,,Clothing,94.82,3,No Return,Not Returned,0,56,Female,City91,Credit Card,Express,34.94,0
ORD00004528,PROD00004528,USER00004528,10/26/2024,1/17/2023,Clothing,311.91,1,Wrong item,Returned,-648,47,Male,City72,Credit Card,Express,22.5,1
ORD00004529,PROD00004529,USER00004529,6/18/2023,,Electronics,455.48,1,No Return,Not Returned,0,66,Female,City78,PayPal,Next-Day,1.96,0
ORD00004530,PROD00004530,USER00004530,12/10/2024,1/7/2024,Home,463.77,2,Defective,Returned,-338,56,Female,City90,PayPal,Express,15.28,1
ORD00004531,PROD00004531,USER00004531,6/10/2023,7/28/2024,Electronics,456.35,2,Not as described,Returned,414,52,Female,City3,PayPal,Express,22.53,1
ORD00004532,PROD00004532,USER00004532,11/13/2024,8/27/2024,Toys,399.74,2,Defective,Returned,-78,23,Female,City48,Debit Card,Express,2.44,1
ORD00004533,PROD00004533,USER00004533,2/7/2023,,Books,277.33,1,No Return,Not Returned,0,61,Female,City62,PayPal,Express,5.59,0
ORD00004534,PROD00004534,USER00004534,12/6/2024,7/9/2023,Toys,460.9,3,Not as described,Returned,-516,49,Male,City22,Gift Card,Next-Day,7.96,1
ORD00004535,PROD00004535,USER00004535,9/29/2023,,Toys,240.61,3,No Return,Not Returned,0,49,Female,City43,PayPal,Express,43.45,0
ORD00004536,PROD00004536,USER00004536,7/12/2023,10/2/2024,Clothing,339.58,3,Changed mind,Returned,448,26,Male,City65,Credit Card,Express,36.73,1
ORD00004537,PROD00004537,USER00004537,7/23/2024,10/19/2023,Clothing,14.89,1,Defective,Returned,-278,59,Male,City99,Gift Card,Standard,27.2,1
ORD00004538,PROD00004538,USER00004538,5/1/2023,,Books,139.49,3,No Return,Not Returned,0,59,Male,City12,Debit Card,Express,9.14,0
ORD00004539,PROD00004539,USER00004539,3/23/2023,11/9/2023,Home,132.12,1,Defective,Returned,231,51,Male,City12,Debit Card,Next-Day,6.22,1
